,caller_id,recipient_id,date
931,258686,175822,2022-11-24
932,249508,461073,2022-01-05
933,191482,198976,2022-01-08
934,367119,380925,2022-06-14
935,498810,192259,2022-07-13
936,104403,82861,2022-06-02
937,439015,487257,2022-07-26
938,332047,2926,2022-02-17
939,92028,305323,2022-09-04
940,347280,461401,2022-03-16
941,478757,436837,2022-06-29
942,417249,222259,2022-09-04
943,27120,61136,2022-12-06
944,21010,146024,2022-12-31
945,64783,403035,2022-12-24
946,153874,98399,2022-03-12
947,15110,257498,2022-02-03
948,137501,249603,2022-09-27
949,363058,284726,2022-09-09
950,26560,85754,2022-11-29
951,137576,75470,2022-04-30
952,388256,18693,2022-03-16
953,197073,350616,2022-02-18
954,393618,250559,2022-03-19
955,7294,47752,2022-06-17
956,157798,484007,2022-01-29
957,97292,351040,2022-07-14
958,196511,376350,2022-11-09
959,80286,12271,2022-08-22
960,181885,263714,2022-08-07
961,115628,484919,2022-11-29
962,228777,432700,2022-06-15
963,257688,234015,2022-12-22
964,416967,487623,2022-04-18
965,498376,26866,2022-01-18
966,335287,44990,2022-06-04
967,27202,245308,2022-01-13
968,186288,110504,2022-08-20
969,202932,31033,2022-08-10
970,470454,418489,2022-02-23
971,30117,144629,2022-03-18
972,438914,295469,2022-12-18
973,275461,173454,2022-12-13
974,48510,180625,2022-03-02
975,188270,104350,2022-03-29
976,488021,179121,2022-11-05
977,242456,148037,2022-09-09
978,339852,117466,2022-01-24
979,382339,26765,2022-10-26
980,211796,86511,2022-01-26
981,137212,431512,2022-11-20
982,37034,249076,2022-07-12
983,310707,468186,2022-10-21
984,102333,159783,2022-06-27
985,81746,157259,2022-12-25
986,269214,251194,2022-05-01
987,132383,121954,2022-04-17
988,220028,469702,2022-03-17
989,23717,222741,2022-12-18
990,330370,137191,2022-03-18
991,172430,178482,2022-10-13
992,138692,327291,2022-10-29
993,91606,488435,2022-08-10
994,25835,187675,2022-12-20
995,416260,157757,2022-03-25
996,68401,227459,2022-01-29
997,192938,170878,2022-12-31
998,43851,297167,2022-10-19
999,350597,394201,2022-02-18
1000,381868,59612,2022-05-03
1001,257630,414593,2022-10-24
1002,426526,108183,2022-12-04
1003,229029,273962,2022-06-05
1004,497852,39699,2022-02-18
1005,331564,332238,2022-07-02
1006,243071,348008,2022-08-09
1007,228572,411912,2022-05-30
1008,491617,42568,2022-02-19
1009,378178,267554,2022-09-13
1010,481988,210220,2022-09-11
1011,489925,479329,2022-05-09
1012,29973,77499,2022-05-30
1013,404759,75604,2022-11-25
1014,74557,452860,2022-04-14
1015,32859,434908,2022-04-13
1016,245119,246033,2022-03-25
1017,41988,286630,2022-08-15
1018,215092,376924,2022-08-26
1019,428628,425413,2022-11-11
1020,455046,222559,2022-08-23
1021,335715,258806,2022-05-27
1022,122985,144078,2022-06-18
1023,4858,79350,2022-01-15
1024,403213,249441,2022-02-27
1025,77226,303802,2022-11-15
1026,125617,74298,2022-07-28
1027,222550,418834,2022-10-01
1028,426719,348650,2022-11-07
1029,319766,128553,2022-05-06
1030,32869,270039,2022-10-14
1031,74398,155731,2022-11-11
1032,363384,106299,2022-10-02
1033,128744,47905,2022-10-16
1034,252152,448824,2022-09-05
1035,351644,442104,2022-01-17
1036,86397,496315,2022-06-14
1037,413988,165684,2022-03-15
1038,106581,4922,2022-05-24
1039,25468,122164,2022-05-25
1040,195496,46252,2022-09-07
1041,36996,438193,2022-06-16
1042,104652,335192,2022-09-24
1043,191056,482302,2022-12-19
1044,410144,335384,2022-07-20
1045,174425,120726,2022-11-29
1046,138848,371487,2022-11-13
1047,430775,408091,2022-11-12
1048,89354,422536,2022-09-13
1049,409106,158065,2022-12-09
1050,179243,185339,2022-04-29
1051,371380,72489,2022-11-22
1052,302306,224928,2022-02-13
1053,216722,244540,2022-09-08
1054,378245,407702,2022-01-16
1055,293049,430014,2022-03-23
1056,464400,24100,2022-08-02
1057,125923,352678,2022-08-01
1058,281576,204752,2022-08-02
1059,414683,203159,2022-12-16
1060,383495,235263,2022-03-12
1061,23426,270436,2022-05-31
1062,212393,282049,2022-07-21
1063,101094,7428,2022-09-15
1064,331114,402452,2022-11-14
1065,363481,138095,2022-10-12
1066,3781,375763,2022-07-24
1067,431452,132982,2022-05-11
1068,193638,137359,2022-08-31
1069,8125,185879,2022-08-12
1070,116273,204214,2022-12-24
1071,232299,128686,2022-03-10
1072,328002,46296,2022-03-09
1073,403258,287343,2022-03-31
1074,356710,163165,2022-06-12
1075,339552,111702,2022-09-08
1076,131591,244625,2022-05-30
1077,221205,361059,2022-11-03
1078,475843,265007,2022-11-10
1079,23536,345650,2022-11-26
1080,260034,27189,2022-04-14
1081,316678,50959,2022-12-02
1082,209016,374972,2022-04-18
1083,236458,445239,2022-03-25
1084,420264,490329,2022-03-23
1085,116245,269928,2022-12-06
1086,475814,74053,2022-11-03
1087,397556,292856,2022-04-23
1088,131809,193604,2022-06-12
1089,197545,450071,2022-01-01
1090,32993,185492,2022-04-22
1091,145095,31420,2022-09-05
1092,158046,62295,2022-09-04
1093,309479,48679,2022-03-20
1094,217040,339433,2022-05-20
1095,432397,269587,2022-02-16
1096,228387,131947,2022-01-23
1097,381320,403503,2022-08-24
1098,390557,265419,2022-12-30
1099,238087,193170,2022-09-10
1100,102416,132582,2022-06-09
1101,427106,223142,2022-12-25
1102,126337,33303,2022-01-06
1103,409107,346311,2022-10-01
1104,43824,47422,2022-01-30
1105,378087,180791,2022-01-28
1106,493664,166217,2022-07-17
1107,494505,444402,2022-08-19
1108,61381,417125,2022-10-11
1109,432158,118656,2022-02-12
1110,429066,376419,2022-11-13
1111,26924,456599,2022-05-22
1112,144058,269923,2022-10-14
1113,66040,129072,2022-06-05
1114,156229,340956,2022-06-02
1115,329799,416888,2022-11-15
1116,447877,370855,2022-12-05
1117,96186,414346,2022-07-24
1118,449785,425385,2022-12-28
1119,160631,76174,2022-01-17
1120,365499,480729,2022-03-28
1121,225637,177766,2022-03-08
1122,14590,9335,2022-01-27
1123,17470,171835,2022-06-22
1124,313501,247668,2022-09-01
1125,229233,9509,2022-05-27
1126,49263,481904,2022-09-30
1127,298573,442562,2022-12-08
1128,117445,221048,2022-04-23
1129,210233,42118,2022-02-07
1130,494552,126415,2022-08-01
1131,170006,95295,2022-12-07
1132,359550,460174,2022-09-14
1133,22689,122695,2022-09-17
1134,253063,487507,2022-05-22
1135,300219,114034,2022-07-16
1136,96935,196022,2022-01-11
1137,266002,279187,2022-02-10
1138,435545,135836,2022-03-03
1139,83451,81230,2022-01-23
1140,68626,300931,2022-07-10
1141,174303,284152,2022-10-31
1142,255188,480062,2022-01-16
1143,222668,448399,2022-10-12
1144,435326,165788,2022-06-27
1145,284347,101177,2022-01-25
1146,165134,360514,2022-04-16
1147,359733,275836,2022-01-27
1148,263243,187320,2022-08-09
1149,250078,290474,2022-10-12
1150,206257,289295,2022-06-21
1151,436989,273522,2022-05-01
1152,196404,426084,2022-02-25
1153,8419,244400,2022-01-15
1154,451289,27426,2022-06-25
1155,66377,51036,2022-03-23
1156,446207,298449,2022-10-21
1157,228663,380274,2022-03-05
1158,10061,42120,2022-03-04
1159,292302,187013,2022-10-14
1160,358471,383303,2022-08-01
1161,348327,162937,2022-09-28
1162,289026,308857,2022-04-02
1163,66520,360609,2022-04-21
1164,247952,204219,2022-05-23
1165,288262,293135,2022-12-24
1166,340511,60598,2022-02-25
1167,476438,54247,2022-10-20
1168,389737,179857,2022-09-22
1169,251878,353848,2022-04-11
1170,44508,413516,2022-02-26
1171,199368,409694,2022-07-27
1172,492433,135162,2022-03-22
1173,225771,369832,2022-01-21
1174,466266,159817,2022-03-08
1175,112061,79723,2022-05-09
1176,291545,434134,2022-01-24
1177,107001,346248,2022-04-28
1178,135415,173243,2022-11-22
1179,430986,215515,2022-07-09
1180,129449,136605,2022-10-18
1181,80788,383750,2022-11-11
1182,448748,486648,2022-06-18
1183,463679,401291,2022-11-15
1184,331387,245761,2022-06-08
1185,479562,327622,2022-08-02
1186,378737,66355,2022-05-14
1187,493935,342421,2022-09-27
1188,427317,381857,2022-11-27
1189,187762,413763,2022-01-27
1190,410342,248202,2022-04-05
1191,180419,126810,2022-03-21
1192,67273,418758,2022-06-06
1193,166223,77075,2022-10-04
1194,100513,496344,2022-10-11
1195,151667,42504,2022-05-19
1196,86487,18206,2022-01-05
1197,7359,401937,2022-05-25
1198,360489,193439,2022-07-08
1199,311391,461998,2022-07-15
1200,141195,406298,2022-09-23
1201,358080,440125,2022-01-07
1202,394398,214976,2022-02-22
1203,328687,179148,2022-06-26
1204,476481,195355,2022-05-29
1205,266898,359570,2022-08-08
1206,226900,208700,2022-06-20
1207,499097,194304,2022-02-14
1208,301656,43508,2022-01-13
1209,128421,210159,2022-12-31
1210,89864,167460,2022-03-13
1211,79093,123273,2022-08-04
1212,339266,223796,2022-01-22
1213,216521,404981,2022-05-26
1214,209280,32192,2022-03-07
1215,153904,355299,2022-07-09
1216,371089,257117,2022-12-23
1217,43326,51377,2022-05-13
1218,227983,7721,2022-08-10
1219,323004,292610,2022-08-07
1220,254488,304589,2022-03-21
1221,491559,413012,2022-06-23
1222,141084,56615,2022-03-31
1223,27465,193941,2022-06-20
1224,355270,280330,2022-09-15
1225,333915,489852,2022-02-08
1226,160078,193961,2022-07-06
1227,276970,489451,2022-03-12
1228,478972,342091,2022-06-25
1229,470302,58168,2022-07-18
1230,394660,242202,2022-06-03
1231,360120,61792,2022-06-22
1232,482786,316573,2022-01-09
1233,357566,12115,2022-09-09
1234,99390,154678,2022-01-28
1235,389103,466959,2022-01-11
1236,227835,452598,2022-01-12
1237,166472,43261,2022-08-28
1238,299466,414063,2022-07-02
1239,22540,25836,2022-08-29
1240,297240,226301,2022-11-24
1241,415368,420917,2022-10-17
1242,342684,294872,2022-08-13
1243,396115,293831,2022-05-26
1244,256477,472042,2022-07-22
1245,349797,377126,2022-10-30
1246,23705,286187,2022-03-11
1247,368539,171564,2022-06-12
1248,235193,491248,2022-04-11
1249,346949,395729,2022-04-30
1250,270305,18785,2022-02-18
1251,114114,483684,2022-11-20
1252,74299,87305,2022-02-08
1253,208671,139647,2022-11-19
1254,442993,291662,2022-11-28
1255,7140,251451,2022-12-13
1256,433980,235437,2022-11-06
1257,283170,121712,2022-11-29
1258,382557,429475,2022-06-16
1259,59394,192455,2022-05-18
1260,381269,490584,2022-01-20
1261,427875,149700,2022-02-01
1262,420987,400642,2022-05-06
1263,324387,26461,2022-07-20
1264,363373,315142,2022-06-01
1265,444955,320094,2022-06-08
1266,464449,332620,2022-04-14
1267,344258,368370,2022-11-19
1268,314459,113736,2022-04-11
1269,139784,242787,2022-02-11
1270,364203,184280,2022-11-13
1271,469247,46418,2022-12-30
1272,436008,422535,2022-01-16
1273,68395,325711,2022-07-10
1274,333654,230380,2022-04-17
1275,193303,58803,2022-12-28
1276,14020,388448,2022-01-16
1277,80835,107177,2022-03-31
1278,316748,225104,2022-12-14
1279,402734,70733,2022-01-22
1280,213980,160263,2022-03-16
1281,332420,367949,2022-05-13
1282,103130,99306,2022-11-15
1283,252419,256370,2022-05-03
1284,42364,308851,2022-12-13
1285,33777,254388,2022-04-30
1286,251986,496462,2022-11-07
1287,374681,251022,2022-10-23
1288,50433,12648,2022-09-19
1289,147960,246893,2022-12-11
1290,125579,228803,2022-03-20
1291,427443,19839,2022-01-25
1292,26959,330342,2022-03-11
1293,464194,118352,2022-11-24
1294,124212,434490,2022-04-04
1295,455653,455055,2022-07-01
1296,488997,346232,2022-11-26
1297,440814,151675,2022-05-11
1298,157037,177868,2022-01-14
1299,368124,221955,2022-06-29
1300,258661,900,2022-01-19
1301,55609,472483,2022-05-01
1302,157922,360594,2022-12-01
1303,327202,123685,2022-09-18
1304,41257,88012,2022-10-30
1305,15026,356260,2022-11-05
1306,196492,146775,2022-04-04
1307,131309,125243,2022-10-10
1308,115936,364924,2022-04-12
1309,113799,56390,2022-04-01
1310,467873,234083,2022-07-31
1311,103529,23395,2022-01-10
1312,111787,304363,2022-01-20
1313,382602,449998,2022-03-17
1314,361557,195517,2022-06-13
1315,493955,227523,2022-07-05
1316,341572,203606,2022-09-20
1317,485830,279809,2022-12-25
1318,412732,484856,2022-02-03
1319,217028,412572,2022-07-22
1320,491326,69758,2022-07-05
1321,290927,45072,2022-09-02
1322,460626,454157,2022-09-29
1323,106585,120102,2022-11-13
1324,474621,133510,2022-06-22
1325,170466,239551,2022-10-12
1326,4111,350288,2022-12-28
1327,24186,352713,2022-09-02
1328,108189,430373,2022-11-25
1329,299777,285048,2022-03-25
1330,484580,40392,2022-07-19
1331,163219,226649,2022-11-28
1332,414835,202360,2022-06-02
1333,471825,52000,2022-01-31
1334,216034,134528,2022-08-05
1335,297725,106619,2022-07-16
1336,300880,6158,2022-07-03
1337,18941,130667,2022-06-28
1338,239229,314154,2022-07-10
1339,357842,133086,2022-07-02
1340,188559,341054,2022-11-04
1341,481771,212460,2022-04-16
1342,494618,455992,2022-02-18
1343,200295,3482,2022-07-05
1344,424349,331109,2022-06-02
1345,438187,331251,2022-08-03
1346,219785,215065,2022-11-27
1347,461105,262781,2022-02-18
1348,32045,157896,2022-05-20
1349,472780,43198,2022-08-03
1350,180952,206295,2022-04-05
1351,216427,127339,2022-06-24
1352,156985,138997,2022-11-10
1353,90232,223147,2022-11-29
1354,255314,79237,2022-01-19
1355,111651,412195,2022-04-22
1356,411365,103398,2022-05-17
1357,198595,204468,2022-10-10
1358,63785,476960,2022-10-16
1359,395014,232331,2022-03-28
1360,353663,325064,2022-02-21
1361,181767,117388,2022-06-27
1362,40864,450642,2022-06-18
1363,434765,15475,2022-01-07
1364,92885,423981,2022-11-20
1365,371214,414515,2022-08-14
1366,146310,421067,2022-12-17
1367,249447,430591,2022-07-27
1368,213507,126937,2022-11-22
1369,26533,318937,2022-07-09
1370,280950,128803,2022-02-27
1371,488081,27004,2022-09-24
1372,213733,375330,2022-05-15
1373,78360,272860,2022-03-02
1374,117511,129156,2022-06-03
1375,194472,106384,2022-06-17
1376,412231,325319,2022-02-08
1377,375942,360395,2022-04-04
1378,175261,173496,2022-10-24
1379,483728,120495,2022-02-09
1380,21866,451262,2022-12-13
1381,108771,336940,2022-05-09
1382,305274,36700,2022-01-15
1383,283676,196566,2022-02-25
1384,228472,435874,2022-08-27
1385,497938,426615,2022-01-19
1386,151361,298357,2022-12-29
1387,374585,129117,2022-10-28
1388,277123,107095,2022-01-10
1389,351274,81807,2022-12-13
1390,256964,399937,2022-11-14
1391,419888,322108,2022-04-19
1392,27322,488968,2022-07-13
1393,296175,152370,2022-06-02
1394,343981,72672,2022-04-15
1395,180700,155742,2022-09-20
1396,150749,195598,2022-09-15
1397,95159,285605,2022-10-27
1398,149441,279242,2022-08-27
1399,46711,223044,2022-09-28
1400,407295,332221,2022-04-22
1401,438392,111798,2022-05-28
1402,51008,169117,2022-02-01
1403,27555,411341,2022-03-26
1404,201610,56140,2022-11-27
1405,326834,460836,2022-05-26
1406,142729,469530,2022-11-22
1407,156801,333529,2022-03-05
1408,42524,44138,2022-09-26
1409,270416,124448,2022-03-30
1410,208294,106696,2022-12-13
1411,211681,67666,2022-03-18
1412,221276,432630,2022-03-23
1413,370979,160125,2022-02-10
1414,341461,290580,2022-03-06
1415,141017,140263,2022-01-11
1416,416392,386750,2022-01-09
1417,123517,69887,2022-12-25
1418,271934,217947,2022-12-03
1419,142457,402258,2022-10-17
1420,488709,68462,2022-10-11
1421,186112,359663,2022-01-06
1422,303063,418112,2022-09-16
1423,376659,183973,2022-10-11
1424,248314,349119,2022-07-03
1425,257335,419874,2022-09-04
1426,179299,220235,2022-07-29
1427,425754,324307,2022-08-23
1428,383394,105444,2022-04-04
1429,364776,385775,2022-01-10
1430,71799,478979,2022-10-01
1431,172065,474907,2022-08-10
1432,165918,211757,2022-05-09
1433,373283,154416,2022-12-06
1434,474283,409119,2022-11-30
1435,44166,113292,2022-12-12
1436,415023,233376,2022-03-01
1437,231960,223073,2022-05-05
1438,377233,470651,2022-12-18
1439,130629,97063,2022-06-21
1440,329959,439330,2022-11-02
1441,365094,474813,2022-07-12
1442,239235,468112,2022-07-20
1443,404188,199340,2022-10-31
1444,69756,184230,2022-07-12
1445,101595,120195,2022-02-02
1446,121089,431911,2022-06-25
1447,233820,96304,2022-05-17
1448,414388,309950,2022-02-10
1449,498681,377343,2022-01-23
1450,279345,124413,2022-01-11
1451,205080,19188,2022-08-28
1452,323603,62962,2022-10-14
1453,230961,367127,2022-09-16
1454,7583,75016,2022-11-05
1455,295131,44427,2022-12-08
1456,315075,275592,2022-07-27
1457,153184,464521,2022-08-24
1458,238513,425480,2022-05-20
1459,470250,403134,2022-03-21
1460,126169,452558,2022-05-14
1461,235805,227202,2022-05-12
1462,387757,296399,2022-11-22
1463,449201,86927,2022-10-25
1464,68933,224763,2022-06-13
1465,349476,85009,2022-04-03
1466,155929,159192,2022-04-21
1467,403543,350647,2022-06-25
1468,19239,94851,2022-03-21
1469,74434,382434,2022-07-29
1470,394266,329035,2022-05-16
1471,39975,252523,2022-06-04
1472,48121,488995,2022-07-25
1473,342562,352533,2022-07-11
1474,63604,38911,2022-09-21
1475,71905,357510,2022-04-03
1476,255016,469179,2022-02-16
1477,241837,159124,2022-12-30
1478,449242,246705,2022-02-10
1479,410834,444120,2022-10-02
1480,189028,390765,2022-09-13
1481,90477,237236,2022-11-16
1482,32614,477826,2022-04-04
1483,451883,407643,2022-02-01
1484,354836,228417,2022-02-13
1485,479080,427169,2022-10-11
1486,23431,324027,2022-12-19
1487,40775,362545,2022-04-24
1488,187248,377686,2022-02-09
1489,440892,452825,2022-06-07
1490,392720,403078,2022-01-04
1491,300066,397922,2022-05-02
1492,295493,288990,2022-11-30
1493,163494,390279,2022-05-25
1494,119068,128602,2022-12-23
1495,154491,190554,2022-05-02
1496,120866,204457,2022-08-30
1497,187806,446640,2022-11-21
1498,387954,132767,2022-01-24
1499,373309,81122,2022-08-15
1500,472513,440838,2022-12-29
1501,236438,280085,2022-08-23
1502,473951,129630,2022-02-14
1503,229431,137407,2022-02-07
1504,350638,95306,2022-04-17
1505,193817,451181,2022-01-23
1506,173626,128352,2022-07-24
1507,360624,87731,2022-07-22
1508,421154,226132,2022-01-29
1509,374509,388662,2022-10-28
1510,96549,27264,2022-12-11
1511,85630,217364,2022-03-12
1512,12303,21025,2022-08-23
1513,456893,167348,2022-03-04
1514,146433,396444,2022-11-22
1515,31661,457902,2022-01-04
1516,408452,52430,2022-04-01
1517,117269,301214,2022-02-22
1518,291006,363438,2022-09-21
1519,200262,97833,2022-10-18
1520,381427,85279,2022-08-28
1521,240193,282629,2022-02-22
1522,408889,330308,2022-05-20
1523,301186,24278,2022-01-23
1524,330009,255275,2022-09-14
1525,151232,58057,2022-06-03
1526,263620,10626,2022-09-19
1527,364864,318008,2022-08-13
1528,136702,375075,2022-06-17
1529,283754,431802,2022-07-16
1530,311813,317829,2022-05-24
1531,34023,177163,2022-12-13
1532,380225,194330,2022-06-05
1533,495782,451712,2022-04-04
1534,1460,178124,2022-12-14
1535,135200,44284,2022-04-20
1536,9743,55213,2022-11-02
1537,216949,215559,2022-02-20
1538,112703,250657,2022-05-14
1539,169379,332933,2022-11-13
1540,242532,186011,2022-03-23
1541,188631,30520,2022-07-06
1542,461422,239071,2022-03-10
1543,273283,439010,2022-03-11
1544,326162,186393,2022-04-03
1545,84281,399139,2022-07-24
1546,69347,278927,2022-12-07
1547,270841,353069,2022-01-02
1548,129651,426129,2022-07-15
1549,480711,67968,2022-01-30
1550,25192,407750,2022-02-24
1551,282936,262984,2022-03-14
1552,216273,390310,2022-03-05
1553,413235,111783,2022-12-23
1554,220302,136896,2022-06-18
1555,98342,114269,2022-08-30
1556,165824,413003,2022-04-20
1557,431046,416496,2022-07-02
