,0
2552,7862
2553,7865
2554,7869
2555,7878
2556,7879
2557,7882
2558,7899
2559,7900
2560,7901
2561,7903
2562,7904
2563,7907
2564,7908
2565,7911
2566,7918
2567,7920
2568,7924
2569,7925
2570,7926
2571,7927
2572,7932
2573,7935
2574,7939
2575,7941
2576,7942
2577,7948
2578,7951
2579,7958
2580,7967
2581,7974
2582,7979
2583,7980
2584,7982
2585,7985
2586,7986
2587,7992
2588,7994
2589,7999
2590,8001
2591,8007
2592,8008
2593,8015
2594,8017
2595,8022
2596,8023
2597,8029
2598,8036
2599,8038
2600,8039
2601,8043
2602,8047
2603,8048
2604,8049
2605,8054
2606,8055
2607,8059
2608,8061
2609,8064
2610,8071
2611,8075
2612,8079
2613,8084
2614,8085
2615,8086
2616,8087
2617,8088
2618,8090
2619,8091
2620,8095
2621,8096
2622,8099
2623,8101
2624,8107
2625,8109
2626,8111
2627,8113
2628,8120
2629,8121
2630,8124
2631,8125
2632,8128
2633,8129
2634,8130
2635,8131
2636,8136
2637,8138
2638,8139
2639,8140
2640,8141
2641,8146
2642,8147
2643,8153
2644,8157
2645,8162
2646,8163
2647,8165
2648,8167
2649,8170
2650,8175
2651,8185
2652,8190
2653,8191
2654,8193
2655,8196
2656,8198
2657,8199
2658,8201
2659,8205
2660,8206
2661,8213
2662,8217
2663,8229
2664,8230
2665,8235
2666,8236
2667,8237
2668,8238
2669,8240
2670,8242
2671,8243
2672,8245
2673,8247
2674,8248
2675,8249
2676,8255
2677,8261
2678,8264
2679,8267
2680,8270
2681,8273
2682,8274
2683,8275
2684,8277
2685,8280
2686,8282
2687,8283
2688,8291
2689,8294
2690,8297
2691,8299
2692,8302
2693,8303
2694,8304
2695,8307
2696,8310
2697,8316
2698,8317
2699,8321
2700,8322
2701,8324
2702,8325
2703,8327
2704,8328
2705,8329
2706,8330
2707,8331
2708,8339
2709,8348
2710,8355
2711,8358
2712,8359
2713,8362
2714,8364
2715,8369
2716,8375
2717,8379
2718,8380
2719,8383
2720,8385
2721,8387
2722,8389
2723,8392
2724,8394
2725,8395
2726,8397
2727,8417
2728,8418
2729,8419
2730,8420
2731,8430
2732,8431
2733,8432
2734,8434
2735,8439
2736,8444
2737,8445
2738,8451
2739,8458
2740,8461
2741,8463
2742,8466
2743,8467
2744,8468
2745,8469
2746,8476
2747,8478
2748,8479
2749,8480
2750,8481
2751,8484
2752,8485
2753,8492
2754,8497
2755,8498
2756,8500
2757,8502
2758,8506
2759,8507
2760,8509
2761,8513
2762,8515
2763,8516
2764,8517
2765,8522
2766,8523
2767,8524
2768,8531
2769,8534
2770,8539
2771,8546
2772,8553
2773,8554
2774,8557
2775,8561
2776,8562
2777,8567
2778,8569
2779,8573
2780,8576
2781,8578
2782,8580
2783,8581
2784,8582
2785,8585
2786,8586
2787,8590
2788,8593
2789,8594
2790,8595
2791,8596
2792,8597
2793,8606
2794,8607
2795,8610
2796,8616
2797,8617
2798,8622
2799,8626
2800,8629
2801,8630
2802,8632
2803,8635
2804,8636
2805,8639
2806,8641
2807,8645
2808,8650
2809,8653
2810,8656
2811,8657
2812,8659
2813,8660
2814,8665
2815,8666
2816,8667
2817,8669
2818,8670
2819,8673
2820,8678
2821,8681
2822,8683
2823,8686
2824,8687
2825,8689
2826,8692
2827,8696
2828,8697
2829,8698
2830,8701
2831,8705
2832,8709
2833,8712
2834,8714
2835,8717
2836,8723
2837,8726
2838,8728
2839,8729
2840,8730
2841,8731
2842,8733
2843,8734
2844,8736
2845,8739
2846,8742
2847,8743
2848,8761
2849,8763
2850,8769
2851,8771
2852,8774
2853,8775
2854,8776
2855,8779
2856,8782
2857,8783
2858,8784
2859,8785
2860,8786
2861,8788
2862,8789
2863,8800
2864,8802
2865,8803
2866,8804
2867,8806
2868,8807
2869,8811
2870,8812
2871,8816
2872,8821
2873,8822
2874,8839
2875,8845
2876,8846
2877,8847
2878,8854
2879,8856
2880,8860
2881,8866
2882,8867
2883,8869
2884,8871
2885,8877
2886,8881
2887,8882
2888,8884
2889,8886
2890,8887
2891,8890
2892,8891
2893,8892
2894,8896
2895,8902
2896,8904
2897,8905
2898,8906
2899,8907
2900,8916
2901,8917
2902,8920
2903,8925
2904,8929
2905,8930
2906,8931
2907,8932
2908,8939
2909,8940
2910,8946
2911,8948
2912,8952
2913,8960
2914,8961
2915,8965
2916,8967
2917,8972
2918,8974
2919,8978
2920,8979
2921,8985
2922,8986
2923,8989
2924,8990
2925,9000
2926,9002
2927,9004
2928,9005
2929,9009
2930,9010
2931,9012
2932,9015
2933,9018
2934,9019
2935,9022
2936,9026
2937,9027
2938,9029
2939,9030
2940,9033
2941,9039
2942,9042
2943,9045
2944,9052
2945,9058
2946,9060
2947,9066
2948,9075
2949,9076
2950,9079
2951,9084
2952,9085
2953,9088
2954,9089
2955,9093
2956,9094
2957,9099
2958,9100
2959,9106
2960,9108
2961,9109
2962,9110
2963,9119
2964,9121
2965,9123
2966,9125
2967,9127
2968,9128
2969,9129
2970,9134
2971,9137
2972,9147
2973,9152
2974,9153
2975,9161
2976,9164
2977,9167
2978,9168
2979,9169
2980,9172
2981,9175
2982,9180
2983,9186
2984,9187
2985,9188
2986,9193
2987,9198
2988,9199
2989,9202
2990,9203
2991,9204
2992,9205
2993,9208
2994,9209
2995,9210
2996,9211
2997,9213
2998,9220
2999,9225
3000,9232
3001,9237
3002,9239
3003,9242
3004,9244
3005,9245
3006,9248
3007,9249
3008,9260
3009,9263
3010,9267
3011,9271
3012,9274
3013,9277
3014,9278
3015,9281
3016,9286
3017,9294
3018,9299
3019,9300
3020,9306
3021,9309
3022,9311
3023,9314
3024,9317
3025,9320
3026,9321
3027,9323
3028,9324
3029,9326
3030,9328
3031,9329
3032,9330
3033,9332
3034,9335
3035,9336
3036,9341
3037,9347
3038,9350
3039,9352
3040,9353
3041,9354
3042,9363
3043,9365
3044,9370
3045,9375
3046,9376
3047,9378
3048,9379
3049,9380
3050,9383
3051,9384
3052,9385
3053,9387
3054,9394
3055,9396
3056,9399
3057,9400
3058,9414
3059,9416
3060,9417
3061,9421
3062,9423
3063,9427
3064,9431
3065,9432
3066,9433
3067,9434
3068,9437
3069,9438
3070,9443
3071,9446
3072,9447
3073,9450
3074,9451
3075,9459
3076,9460
3077,9473
3078,9475
3079,9478
3080,9484
3081,9485
3082,9493
3083,9499
3084,9500
3085,9504
3086,9506
3087,9507
3088,9509
3089,9512
3090,9515
3091,9519
3092,9520
3093,9521
3094,9522
3095,9523
3096,9527
3097,9528
3098,9537
3099,9539
3100,9541
3101,9545
3102,9547
3103,9549
3104,9550
3105,9551
3106,9559
3107,9560
3108,9561
3109,9570
3110,9575
3111,9579
3112,9583
3113,9584
3114,9587
3115,9588
3116,9591
3117,9592
3118,9594
3119,9595
3120,9600
3121,9603
3122,9605
3123,9606
3124,9609
3125,9612
3126,9613
3127,9614
3128,9615
3129,9617
3130,9621
3131,9627
3132,9629
3133,9630
3134,9631
3135,9634
3136,9635
3137,9636
3138,9637
3139,9642
3140,9643
3141,9648
3142,9654
3143,9657
3144,9659
3145,9661
3146,9666
3147,9669
3148,9670
3149,9672
3150,9673
3151,9678
3152,9679
3153,9680
3154,9686
3155,9687
3156,9688
3157,9690
3158,9695
3159,9696
3160,9705
3161,9712
3162,9717
3163,9718
3164,9719
3165,9720
3166,9725
3167,9727
3168,9729
3169,9732
3170,9733
3171,9734
3172,9737
3173,9740
3174,9743
3175,9744
3176,9747
3177,9753
3178,9754
3179,9756
3180,9760
3181,9761
3182,9764
3183,9769
3184,9774
3185,9784
3186,9786
3187,9787
3188,9790
3189,9794
3190,9796
3191,9803
3192,9804
3193,9810
3194,9812
3195,9813
3196,9818
3197,9819
3198,9824
3199,9825
3200,9826
3201,9828
3202,9829
3203,9830
3204,9834
3205,9835
3206,9838
3207,9839
3208,9845
3209,9846
3210,9849
3211,9850
3212,9852
3213,9855
3214,9859
3215,9860
3216,9861
3217,9864
3218,9866
3219,9867
3220,9873
3221,9874
3222,9878
3223,9879
3224,9881
3225,9882
3226,9883
3227,9889
3228,9890
3229,9900
3230,9902
3231,9907
3232,9911
3233,9913
3234,9922
3235,9927
3236,9928
3237,9929
3238,9930
3239,9931
3240,9932
3241,9933
3242,9941
3243,9942
3244,9943
3245,9947
3246,9948
3247,9949
3248,9950
3249,9960
3250,9961
3251,9963
3252,9964
3253,9965
3254,9969
3255,9971
3256,9977
3257,9986
3258,9987
3259,9988
3260,9990
3261,9991
3262,9994
3263,9996
3264,9999
3265,10008
3266,10010
3267,10019
3268,10021
3269,10025
3270,10028
3271,10031
3272,10033
3273,10035
3274,10039
3275,10040
3276,10042
3277,10044
3278,10045
3279,10051
3280,10055
3281,10059
3282,10061
3283,10064
3284,10065
3285,10066
3286,10067
3287,10068
3288,10069
3289,10073
3290,10074
3291,10075
3292,10078
3293,10079
3294,10080
3295,10085
3296,10087
3297,10088
3298,10093
3299,10098
3300,10100
3301,10101
3302,10104
3303,10105
3304,10106
3305,10107
3306,10111
3307,10113
3308,10114
3309,10115
3310,10117
3311,10123
3312,10124
3313,10126
3314,10132
3315,10133
3316,10134
3317,10138
3318,10142
3319,10143
3320,10144
3321,10147
3322,10151
3323,10155
3324,10156
3325,10157
3326,10160
3327,10161
3328,10164
3329,10165
3330,10166
3331,10170
3332,10173
3333,10180
3334,10181
3335,10189
3336,10190
3337,10193
3338,10200
3339,10201
3340,10205
3341,10211
3342,10212
3343,10221
3344,10225
3345,10231
3346,10233
3347,10234
3348,10235
3349,10240
3350,10242
3351,10245
3352,10246
3353,10247
3354,10249
3355,10250
3356,10252
3357,10253
3358,10258
3359,10261
3360,10263
3361,10265
3362,10266
3363,10267
3364,10271
3365,10272
3366,10273
3367,10276
3368,10279
3369,10288
3370,10301
3371,10307
3372,10315
3373,10317
3374,10319
3375,10320
3376,10323
3377,10326
3378,10328
3379,10329
3380,10330
3381,10334
3382,10337
3383,10339
3384,10340
3385,10344
3386,10353
3387,10356
3388,10358
3389,10364
3390,10367
3391,10369
3392,10373
3393,10375
3394,10379
3395,10383
3396,10389
3397,10399
3398,10401
3399,10404
3400,10405
3401,10406
3402,10410
3403,10413
3404,10416
3405,10432
3406,10434
3407,10439
3408,10441
3409,10449
3410,10450
3411,10453
3412,10455
3413,10456
3414,10457
3415,10458
3416,10460
3417,10464
3418,10465
3419,10468
3420,10477
3421,10481
3422,10482
3423,10483
3424,10484
3425,10485
3426,10486
3427,10494
3428,10497
3429,10498
3430,10500
3431,10502
3432,10512
3433,10513
3434,10522
3435,10524
3436,10525
3437,10527
3438,10531
3439,10533
3440,10535
3441,10542
3442,10543
3443,10552
3444,10553
3445,10554
3446,10558
3447,10567
3448,10570
3449,10573
3450,10578
3451,10585
3452,10586
3453,10595
3454,10596
3455,10597
3456,10602
3457,10606
3458,10609
3459,10612
3460,10619
3461,10621
3462,10626
3463,10628
3464,10630
3465,10632
3466,10638
3467,10640
3468,10642
3469,10644
3470,10647
3471,10655
3472,10658
3473,10659
3474,10661
3475,10662
3476,10664
3477,10666
3478,10667
3479,10670
3480,10677
3481,10685
3482,10686
3483,10687
3484,10689
3485,10691
3486,10693
3487,10694
3488,10704
3489,10706
3490,10707
3491,10708
3492,10710
3493,10711
3494,10714
3495,10719
3496,10729
3497,10733
3498,10735
3499,10737
3500,10738
3501,10740
3502,10744
3503,10745
3504,10749
3505,10750
3506,10757
3507,10767
3508,10771
3509,10775
3510,10777
3511,10778
3512,10779
3513,10780
3514,10783
3515,10784
3516,10793
3517,10794
3518,10797
3519,10801
3520,10802
3521,10804
3522,10805
3523,10807
3524,10808
3525,10810
3526,10821
3527,10823
3528,10825
3529,10829
3530,10831
3531,10832
3532,10834
3533,10838
3534,10842
3535,10843
3536,10846
3537,10854
3538,10860
3539,10864
3540,10866
3541,10867
3542,10868
3543,10872
3544,10878
3545,10881
3546,10882
3547,10885
3548,10891
3549,10892
3550,10894
3551,10895
3552,10896
3553,10899
3554,10902
3555,10904
3556,10906
3557,10909
3558,10912
3559,10918
3560,10919
3561,10929
3562,10932
3563,10934
3564,10935
3565,10937
3566,10938
3567,10944
3568,10947
3569,10948
3570,10951
3571,10953
3572,10959
3573,10962
3574,10963
3575,10964
3576,10972
3577,10974
3578,10976
3579,10978
3580,10981
3581,10982
3582,10992
3583,10995
3584,10996
3585,10998
3586,11002
3587,11008
3588,11009
3589,11010
3590,11011
3591,11019
3592,11020
3593,11028
3594,11030
3595,11033
3596,11039
3597,11040
3598,11041
3599,11047
3600,11054
3601,11055
3602,11057
3603,11059
3604,11060
3605,11062
3606,11066
3607,11072
3608,11073
3609,11074
3610,11083
3611,11084
3612,11086
3613,11088
3614,11093
3615,11096
3616,11097
3617,11102
3618,11105
3619,11108
3620,11112
3621,11118
3622,11119
3623,11120
3624,11123
3625,11125
3626,11127
3627,11130
3628,11131
3629,11136
3630,11137
3631,11141
3632,11142
3633,11145
3634,11146
3635,11147
3636,11151
3637,11152
3638,11154
3639,11157
3640,11158
3641,11159
3642,11160
3643,11166
3644,11172
3645,11175
3646,11181
3647,11183
3648,11185
3649,11188
3650,11189
3651,11190
3652,11192
3653,11195
3654,11196
3655,11202
3656,11204
3657,11205
3658,11206
3659,11213
3660,11215
3661,11217
3662,11219
3663,11226
3664,11229
3665,11234
3666,11238
3667,11241
3668,11242
3669,11243
3670,11247
3671,11250
3672,11252
3673,11253
3674,11258
3675,11263
3676,11264
3677,11265
3678,11267
3679,11274
3680,11275
3681,11276
3682,11277
3683,11282
3684,11286
3685,11288
3686,11292
3687,11293
3688,11294
3689,11295
3690,11298
3691,11302
3692,11306
3693,11308
3694,11309
3695,11313
3696,11315
3697,11316
3698,11319
3699,11320
3700,11323
3701,11325
3702,11328
3703,11334
3704,11336
3705,11341
3706,11342
3707,11346
3708,11349
3709,11352
3710,11354
3711,11357
3712,11359
3713,11363
3714,11369
3715,11370
3716,11375
3717,11378
3718,11381
3719,11382
3720,11383
3721,11385
3722,11390
3723,11391
3724,11392
3725,11394
3726,11401
3727,11403
3728,11404
3729,11405
3730,11414
3731,11415
3732,11418
3733,11419
3734,11420
3735,11424
3736,11426
3737,11427
3738,11429
3739,11430
3740,11431
3741,11435
3742,11441
3743,11444
3744,11446
3745,11451
3746,11452
3747,11454
3748,11455
3749,11456
3750,11459
3751,11460
3752,11461
3753,11464
3754,11468
3755,11474
3756,11477
3757,11480
3758,11481
3759,11483
3760,11485
3761,11487
3762,11490
3763,11498
3764,11499
3765,11500
3766,11502
3767,11504
3768,11509
3769,11518
3770,11520
3771,11522
3772,11530
3773,11535
3774,11536
3775,11537
3776,11539
3777,11545
3778,11546
3779,11547
3780,11553
3781,11562
3782,11566
3783,11568
3784,11570
3785,11571
3786,11577
3787,11580
3788,11581
3789,11582
3790,11587
3791,11593
3792,11595
3793,11601
3794,11604
3795,11605
3796,11607
3797,11608
3798,11615
3799,11616
3800,11617
3801,11618
3802,11619
3803,11623
3804,11628
3805,11629
3806,11634
3807,11636
3808,11639
3809,11641
3810,11643
3811,11645
3812,11646
3813,11647
3814,11650
3815,11655
3816,11656
3817,11658
3818,11659
3819,11661
3820,11665
3821,11667
3822,11668
3823,11676
3824,11682
3825,11690
3826,11693
3827,11699
3828,11700
3829,11701
3830,11703
3831,11705
3832,11706
3833,11708
3834,11712
3835,11713
3836,11714
3837,11715
3838,11722
3839,11727
3840,11728
3841,11731
3842,11732
3843,11734
3844,11739
3845,11741
3846,11757
3847,11764
3848,11768
3849,11770
3850,11771
3851,11774
3852,11775
3853,11781
3854,11783
3855,11789
3856,11792
3857,11797
3858,11799
3859,11802
3860,11803
3861,11804
3862,11808
3863,11809
3864,11810
3865,11812
3866,11815
3867,11817
3868,11818
3869,11827
3870,11828
3871,11830
3872,11831
3873,11834
3874,11835
3875,11836
3876,11837
3877,11842
3878,11846
3879,11852
3880,11857
3881,11858
3882,11859
3883,11865
3884,11868
3885,11874
3886,11880
3887,11884
3888,11888
3889,11890
3890,11893
3891,11896
3892,11898
3893,11899
3894,11900
3895,11901
3896,11902
3897,11903
3898,11904
3899,11909
3900,11910
3901,11914
3902,11915
3903,11918
3904,11920
3905,11926
3906,11928
3907,11931
3908,11934
3909,11940
3910,11941
3911,11949
3912,11950
3913,11955
3914,11963
3915,11964
3916,11966
3917,11976
3918,11982
3919,11989
3920,11990
3921,11993
3922,11998
3923,12006
3924,12007
3925,12009
3926,12013
3927,12018
3928,12020
3929,12023
3930,12025
3931,12029
3932,12031
3933,12034
3934,12037
3935,12038
3936,12040
3937,12043
3938,12044
3939,12048
3940,12051
3941,12055
3942,12056
3943,12057
3944,12058
3945,12064
3946,12065
3947,12076
3948,12081
3949,12084
3950,12095
3951,12096
3952,12100
3953,12110
3954,12112
3955,12114
3956,12115
3957,12117
3958,12119
3959,12123
3960,12125
3961,12131
3962,12133
3963,12135
3964,12136
3965,12138
3966,12142
3967,12143
3968,12146
3969,12148
3970,12150
3971,12151
3972,12155
3973,12157
3974,12164
3975,12166
3976,12168
3977,12170
3978,12175
3979,12178
3980,12180
3981,12188
3982,12201
3983,12203
3984,12204
3985,12206
3986,12211
3987,12213
3988,12215
3989,12216
3990,12218
3991,12219
3992,12220
3993,12222
3994,12226
3995,12230
3996,12232
3997,12233
3998,12234
3999,12235
4000,12237
4001,12239
4002,12241
4003,12245
4004,12246
4005,12250
4006,12251
4007,12252
4008,12253
4009,12255
4010,12256
4011,12260
4012,12261
4013,12265
4014,12271
4015,12274
4016,12275
4017,12280
4018,12281
4019,12285
4020,12286
4021,12287
4022,12291
4023,12294
4024,12295
4025,12296
4026,12297
4027,12300
4028,12301
4029,12302
4030,12303
4031,12305
4032,12306
4033,12307
4034,12308
4035,12315
4036,12318
4037,12326
4038,12330
4039,12341
4040,12345
4041,12347
4042,12348
4043,12360
4044,12363
4045,12366
4046,12368
4047,12372
4048,12374
4049,12378
4050,12379
4051,12380
4052,12381
4053,12383
4054,12384
4055,12386
4056,12389
4057,12390
4058,12395
4059,12398
4060,12399
4061,12401
4062,12403
4063,12404
4064,12405
4065,12409
4066,12413
4067,12415
4068,12416
4069,12419
4070,12420
4071,12421
4072,12422
4073,12424
4074,12429
4075,12430
4076,12434
4077,12440
4078,12443
4079,12445
4080,12446
4081,12447
4082,12448
4083,12453
4084,12458
4085,12460
4086,12463
4087,12465
4088,12467
4089,12468
4090,12470
4091,12471
4092,12472
4093,12474
4094,12475
4095,12476
4096,12483
4097,12489
4098,12493
4099,12494
4100,12499
4101,12501
4102,12511
4103,12515
4104,12516
4105,12521
4106,12522
4107,12523
4108,12524
4109,12527
4110,12529
4111,12532
4112,12535
4113,12536
4114,12538
4115,12539
4116,12542
4117,12547
4118,12549
4119,12554
4120,12557
4121,12559
4122,12562
4123,12569
4124,12571
4125,12573
4126,12574
4127,12575
4128,12576
4129,12578
4130,12580
4131,12581
4132,12584
4133,12585
4134,12589
4135,12591
4136,12593
4137,12595
4138,12596
4139,12603
4140,12606
4141,12611
4142,12615
4143,12621
4144,12623
4145,12624
4146,12634
4147,12635
4148,12636
4149,12637
4150,12638
4151,12641
4152,12642
4153,12644
4154,12646
4155,12647
4156,12648
4157,12650
4158,12651
4159,12653
4160,12654
4161,12658
4162,12663
4163,12664
4164,12665
4165,12667
4166,12672
4167,12677
4168,12680
4169,12682
4170,12684
4171,12694
4172,12699
4173,12702
4174,12703
4175,12706
4176,12715
4177,12717
4178,12720
4179,12722
4180,12725
4181,12727
4182,12729
4183,12730
4184,12735
4185,12743
4186,12748
4187,12757
4188,12768
4189,12769
4190,12774
4191,12775
4192,12779
4193,12780
4194,12782
4195,12783
4196,12790
4197,12794
4198,12797
4199,12798
4200,12801
4201,12809
4202,12810
4203,12811
4204,12813
4205,12815
4206,12817
4207,12819
4208,12820
4209,12821
4210,12830
4211,12833
4212,12836
4213,12837
4214,12838
4215,12845
4216,12848
4217,12851
4218,12852
4219,12858
4220,12867
4221,12872
4222,12874
4223,12879
4224,12880
4225,12882
4226,12884
4227,12887
4228,12893
4229,12894
4230,12895
4231,12896
4232,12899
4233,12902
4234,12905
4235,12906
4236,12910
4237,12911
4238,12915
4239,12921
4240,12926
4241,12931
4242,12938
4243,12943
4244,12947
4245,12950
4246,12954
4247,12960
4248,12961
4249,12962
4250,12969
4251,12970
4252,12973
4253,12975
4254,12979
4255,12981
4256,12985
4257,12987
4258,12993
4259,12998
4260,13002
4261,13005
4262,13007
4263,13011
4264,13012
4265,13014
4266,13016
4267,13025
4268,13029
4269,13030
4270,13032
4271,13033
4272,13034
4273,13042
4274,13043
4275,13044
4276,13046
4277,13047
4278,13048
4279,13054
4280,13059
4281,13062
4282,13064
4283,13065
4284,13067
4285,13068
4286,13069
4287,13074
4288,13076
4289,13080
4290,13085
4291,13092
4292,13096
4293,13102
4294,13104
4295,13105
4296,13106
4297,13107
4298,13108
4299,13112
4300,13113
4301,13114
4302,13115
4303,13118
4304,13119
4305,13124
4306,13125
4307,13130
4308,13131
4309,13132
4310,13134
4311,13139
4312,13142
4313,13143
4314,13144
4315,13151
4316,13153
4317,13156
4318,13159
4319,13161
4320,13167
4321,13168
4322,13178
4323,13184
4324,13189
4325,13199
4326,13200
4327,13202
4328,13203
4329,13204
4330,13205
4331,13208
4332,13210
4333,13213
4334,13223
4335,13228
4336,13233
4337,13235
4338,13238
4339,13239
4340,13251
4341,13254
4342,13256
4343,13259
4344,13263
4345,13266
4346,13267
4347,13271
4348,13274
4349,13275
4350,13278
4351,13285
4352,13287
4353,13288
4354,13293
4355,13296
4356,13298
4357,13299
4358,13301
4359,13302
4360,13303
4361,13304
4362,13307
4363,13308
4364,13313
4365,13315
4366,13316
4367,13321
4368,13329
4369,13330
4370,13331
4371,13332
4372,13334
4373,13335
4374,13336
4375,13337
4376,13340
4377,13341
4378,13349
4379,13350
4380,13351
4381,13354
4382,13357
4383,13361
4384,13364
4385,13365
4386,13372
4387,13378
4388,13381
4389,13385
4390,13390
4391,13391
4392,13393
4393,13396
4394,13403
4395,13406
4396,13407
4397,13414
4398,13415
4399,13417
4400,13419
4401,13421
4402,13431
4403,13433
4404,13434
4405,13436
4406,13438
4407,13439
4408,13446
4409,13448
4410,13452
4411,13455
4412,13458
4413,13460
4414,13463
4415,13464
4416,13469
4417,13471
4418,13473
4419,13474
4420,13475
4421,13477
4422,13479
4423,13481
4424,13484
4425,13488
4426,13490
4427,13493
4428,13500
4429,13501
4430,13503
4431,13505
4432,13507
4433,13508
4434,13511
4435,13517
4436,13523
4437,13525
4438,13529
4439,13531
4440,13532
4441,13533
4442,13535
4443,13536
4444,13537
4445,13541
4446,13543
4447,13546
4448,13549
4449,13553
4450,13556
4451,13560
4452,13561
4453,13567
4454,13574
4455,13576
4456,13577
4457,13579
4458,13580
4459,13584
4460,13587
4461,13590
4462,13592
4463,13595
4464,13596
4465,13597
4466,13598
4467,13601
4468,13603
4469,13604
4470,13608
4471,13609
4472,13613
4473,13614
4474,13619
4475,13620
4476,13624
4477,13625
4478,13629
4479,13638
4480,13639
4481,13641
4482,13644
4483,13648
4484,13650
4485,13652
4486,13655
4487,13657
4488,13659
4489,13660
4490,13664
4491,13665
4492,13670
4493,13671
4494,13672
4495,13674
4496,13675
4497,13678
4498,13680
4499,13686
4500,13688
4501,13689
4502,13690
4503,13696
4504,13698
4505,13708
4506,13716
4507,13720
4508,13723
4509,13726
4510,13730
4511,13735
4512,13737
4513,13743
4514,13748
4515,13749
4516,13750
4517,13755
4518,13756
4519,13759
4520,13760
